VP1	VP2	V1	V9	V13	V10	V3	V5	V4	V12	V11	V2	V6	V14	V7	V15	V8	V16	Taxonomy IDs	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id	Fasta headers
289340	205100	423870	367430	359480	355150	441730	356320	403640	333890	345130	407120	399350	350620	334960	340910	410830	335210	-1	33	33	33	36.8	36.8	36.8	107.18	0	323.31	22	A2AJA9;A2AJA9-2	A2AJA9;A2AJA9-2	Uncharacterized protein C9orf172 homolog	Gm996	47	sp|A2AJA9|AJM1_MOUSE Apical junction component 1 homolog OS=Mus musculus OX=10090 GN=Ajm1 PE=1 SV=1;sp|A2AJA9-2|AJM1_MOUSE Isoform 2 of Apical junction component 1 homolog OS=Mus musculus OX=10090 GN=Ajm1
75921	56413	91208	104620	94615	108250	111120	89881	108210	104210	84018	105220	104580	93887	111520	84636	108050	100600	-1	27	27	27	37	37	37	93.275	0	323.31	16	A2AJI0;A2AJI0-2	A2AJI0;A2AJI0-2	MAP7 domain-containing protein 1	Map7d1	48	sp|A2AJI0|MA7D1_MOUSE MAP7 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Map7d1 PE=1 SV=1;sp|A2AJI0-2|MA7D1_MOUSE Isoform 2 of MAP7 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Map7d1
12787	9014.7001953125	10721	13756	11140	12126	12725	12005	13711	14354	13933	13971	9129.099609375	12385	10783	13194	13081	12701	-1	2	2	2	6.2	6.2	6.2	42.284	0.00014486	5.3512	3	A2AJL3-2;A2AJL3	A2AJL3-2;A2AJL3	FGGY carbohydrate kinase domain-containing protein	Fggy	49	sp|A2AJL3-2|FGGY_MOUSE Isoform 2 of FGGY carbohydrate kinase domain-containing protein OS=Mus musculus OX=10090 GN=Fggy;sp|A2AJL3|FGGY_MOUSE FGGY carbohydrate kinase domain-containing protein OS=Mus musculus OX=10090 GN=Fggy PE=1 SV=1
6255.39990234375	3830.30004882813	4771	6225.89990234375	5585.39990234375	7149.89990234375	5927.39990234375	4955.10009765625	6402.60009765625	5740.5	6552.7001953125	6857.7998046875	6725.5	5337.2001953125	5549.60009765625	6842.2001953125	7472.7998046875	6215.7998046875	-1	1	1	1	2.7	2.7	2.7	78.578	0.000815	3.577	1	A2AJQ3-2;A2AJQ3	A2AJQ3-2;A2AJQ3	Probable C-mannosyltransferase DPY19L4	Dpy19l4	50	sp|A2AJQ3-2|D19L4_MOUSE Isoform 2 of Probable C-mannosyltransferase DPY19L4 OS=Mus musculus OX=10090 GN=Dpy19l4;sp|A2AJQ3|D19L4_MOUSE Probable C-mannosyltransferase DPY19L4 OS=Mus musculus OX=10090 GN=Dpy19l4 PE=2 SV=1
11692	7704.7001953125	10923	11258	12633	12527	14533	12483	15318	13624	14584	13676	12793	13063	11983	14280	14977	11865	-1	6	6	6	11.7	11.7	11.7	92.114	0	62.684	3	A2AJT4	A2AJT4	Arginine/serine-rich protein PNISR	Pnisr	51	sp|A2AJT4|PNISR_MOUSE Arginine/serine-rich protein PNISR OS=Mus musculus OX=10090 GN=Pnisr PE=1 SV=1
2852	1554.09997558594	3370.39990234375	1935.09997558594	2202.60009765625	2736.80004882813	3655.89990234375	2513.30004882813	2091.30004882813	3686.30004882813	2613.80004882813	2316.19995117188	3008.10009765625	3251.39990234375	2876.30004882813	2844	3926.89990234375	2632.89990234375	-1	2	2	2	1.5	1.5	1.5	169.21	0.00014594	5.5808	2	A2AKB4	A2AKB4	FERM and PDZ domain-containing protein 1	Frmpd1	52	sp|A2AKB4|FRPD1_MOUSE FERM and PDZ domain-containing protein 1 OS=Mus musculus OX=10090 GN=Frmpd1 PE=1 SV=1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	4	4	3	40	40	20.4	23.289	0	93.059	0	A2AKB9-4;A2AKB9-2;A2AKB9	A2AKB9-4;A2AKB9-2;A2AKB9	DDB1- and CUL4-associated factor 10	Dcaf10	53	sp|A2AKB9-4|DCA10_MOUSE Isoform 4 of DDB1- and CUL4-associated factor 10 OS=Mus musculus OX=10090 GN=Dcaf10;sp|A2AKB9-2|DCA10_MOUSE Isoform 2 of DDB1- and CUL4-associated factor 10 OS=Mus musculus OX=10090 GN=Dcaf10;sp|A2AKB9|DCA10_MOUSE DDB1- and CUL4-ass
3945.60009765625	3977	5337.89990234375	6274.10009765625	5779.39990234375	6864.39990234375	8366.900390625	5690.2998046875	6456.2001953125	5664.7998046875	5143.89990234375	6437.2001953125	6427.2001953125	5752.7998046875	6590.7001953125	7026.89990234375	6122	6585.2998046875	-1	4	4	4	2.9	2.9	2.9	198.95	0	8.1182	4	A2AKG8;A2AKG8-2	A2AKG8	Focadhesin	Focad	54	sp|A2AKG8|FOCAD_MOUSE Focadhesin OS=Mus musculus OX=10090 GN=Focad PE=1 SV=1
86319	58007	100190	98520	89333	117750	114630	89686	106000	92129	91782	114310	110220	98321	89797	93111	129030	110590	-1	3	3	3	12.6	12.6	12.6	44.771	0	19.707	3	A2ALI5	A2ALI5	Adherens junction-associated protein 1	Ajap1	56	sp|A2ALI5|AJAP1_MOUSE Adherens junction-associated protein 1 OS=Mus musculus OX=10090 GN=Ajap1 PE=2 SV=1
48188	33240	61441	55573	59412	47144	64914	57466	59520	56479	54256	63229	56827	68449	41794	42266	56392	55628	-1	11	11	11	15.3	15.3	15.3	103.89	0	129.03	7	A2ALK8	A2ALK8	Tyrosine-protein phosphatase non-receptor type 3	Ptpn3	57	sp|A2ALK8|PTN3_MOUSE Tyrosine-protein phosphatase non-receptor type 3 OS=Mus musculus OX=10090 GN=Ptpn3 PE=1 SV=1
946420	593740	866030	944540	864750	932490	1063600	818610	988100	872950	824690	1145700	877160	990570	957490	739250	1072000	951040	-1	21	21	20	32	32	30.9	73.432	0	323.31	20	A2ALS5;A2ALS5-3;A2ALS5-2;A2ALS5-4	A2ALS5;A2ALS5-3;A2ALS5-2;A2ALS5-4	Rap1 GTPase-activating protein 1	Rap1gap	58	sp|A2ALS5|RPGP1_MOUSE Rap1 GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Rap1gap PE=1 SV=2;sp|A2ALS5-3|RPGP1_MOUSE Isoform 3 of Rap1 GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Rap1gap;sp|A2ALS5-2|RPGP1_MOUSE Isoform 2 of Rap1 GTPase-
163970	103140	196980	186480	190000	188490	226700	164540	205340	175130	186310	205200	199690	184830	208080	145170	216390	169520	-1	17	17	2	12.8	12.8	1.9	164.7	0	187.55	16	A2ALU4	A2ALU4	Protein Shroom2	Shroom2	59	sp|A2ALU4|SHRM2_MOUSE Protein Shroom2 OS=Mus musculus OX=10090 GN=Shroom2 PE=1 SV=1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	16	1	1	37.2	3.4	3.4	50.642	0	72.302	0	A2ALU4-2	A2ALU4-2	Protein Shroom2	Shroom2	60	sp|A2ALU4-2|SHRM2_MOUSE Isoform 2 of Protein Shroom2 OS=Mus musculus OX=10090 GN=Shroom2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	1	1	1	5.1	5.1	5.1	63.375	0.00014706	5.9049	0	A2AM29	A2AM29	Protein AF-9	Mllt3	61	sp|A2AM29|AF9_MOUSE Protein AF-9 OS=Mus musculus OX=10090 GN=Mllt3 PE=1 SV=1
451130	309300	516380	493200	483420	492930	567530	463820	561100	494570	471570	548270	512040	507300	539000	511530	594250	508180	-1	68	68	68	16.4	16.4	16.4	575.17	0	323.31	66	A2AN08-5;A2AN08-3;A2AN08;A2AN08-2;A2AN08-4	A2AN08-5;A2AN08-3;A2AN08;A2AN08-2	E3 ubiquitin-protein ligase UBR4	Ubr4	62	sp|A2AN08-5|UBR4_MOUSE Isoform 5 of E3 ubiquitin-protein ligase UBR4 OS=Mus musculus OX=10090 GN=Ubr4;sp|A2AN08-3|UBR4_MOUSE Isoform 3 of E3 ubiquitin-protein ligase UBR4 OS=Mus musculus OX=10090 GN=Ubr4;sp|A2AN08|UBR4_MOUSE E3 ubiquitin-protein ligase UBR
14088	10380	18409	18377	18062	14546	18406	14560	16335	17428	14670	21250	16812	18937	13333	27032	19741	15837	-1	4	4	4	20.5	20.5	20.5	28.456	0	26.705	3	A2ANU3	A2ANU3	Synapse differentiation-inducing gene protein 1	Syndig1	63	sp|A2ANU3|SYNG1_MOUSE Synapse differentiation-inducing gene protein 1 OS=Mus musculus OX=10090 GN=Syndig1 PE=1 SV=1
371420	234670	381660	336610	320890	423570	430120	343370	442920	353960	378520	394030	376030	355250	415120	306610	487110	335310	-1	27	27	3	28.1	28.1	3.7	136.32	0	323.31	28	A2AP18-2;A2AP18-3;A2AP18;A2AP18-5;Q4KWH5-4;Q4KWH5-3;Q4KWH5-2;Q4KWH5;Q4KWH5-5	A2AP18-2;A2AP18-3;A2AP18	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-2	Plch2	64	sp|A2AP18-2|PLCH2_MOUSE Isoform 2 of 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-2 OS=Mus musculus OX=10090 GN=Plch2;sp|A2AP18-3|PLCH2_MOUSE Isoform 3 of 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-2 OS=Mus musculus OX=1
27919	17455	25729	27488	26757	21866	28307	23935	30109	25268	26124	27650	27209	27994	29297	32969	30889	30331	-1	4	4	4	9.3	9.3	9.3	83.589	0	32.41	3	A2APT9	A2APT9	Kelch domain-containing protein 7A	Klhdc7a	66	sp|A2APT9|KLD7A_MOUSE Kelch domain-containing protein 7A OS=Mus musculus OX=10090 GN=Klhdc7a PE=1 SV=3
288320	178770	254680	266040	263340	266340	301670	251340	284050	251760	231720	285150	282730	266160	292080	327570	309350	258640	-1	25	25	20	22.3	22.3	19.3	123.98	0	65.655	25	A2APV2-3;A2APV2-2;A2APV2;Q6ZPF4-2;Q6ZPF4	A2APV2-3;A2APV2-2;A2APV2	Formin-like protein 2	Fmnl2	67	sp|A2APV2-3|FMNL2_MOUSE Isoform 3 of Formin-like protein 2 OS=Mus musculus OX=10090 GN=Fmnl2;sp|A2APV2-2|FMNL2_MOUSE Isoform 2 of Formin-like protein 2 OS=Mus musculus OX=10090 GN=Fmnl2;sp|A2APV2|FMNL2_MOUSE Formin-like protein 2 OS=Mus musculus OX=10090 G
134500	83960	144920	153160	157080	116580	154280	122590	133980	145560	120310	155310	147030	134630	124310	166770	138950	147450	-1	30	20	19	13.3	10.1	9.2	226	0	323.31	11	A2APX8-3;A2APX8-2;A2APX8;Q9JJV9-2;Q9JJV9	A2APX8-3;A2APX8-2;A2APX8	Sodium channel protein	Scn1a	68	sp|A2APX8-3|SCN1A_MOUSE Isoform 3 of Sodium channel protein type 1 subunit alpha OS=Mus musculus OX=10090 GN=Scn1a;sp|A2APX8-2|SCN1A_MOUSE Isoform 2 of Sodium channel protein type 1 subunit alpha OS=Mus musculus OX=10090 GN=Scn1a;sp|A2APX8|SCN1A_MOUSE Sodi
72335	44960	68927	69341	71586	76081	75087	68904	79040	71957	68702	86926	62023	71466	74679	77201	89288	73301	-1	2	2	2	7	7	7	38.404	0	6.2652	2	A2APY7;A2APY7-2	A2APY7;A2APY7-2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5	Ndufaf5	69	sp|A2APY7|NDUF5_MOUSE Arginine-hydroxylase NDUFAF5, mitochondrial OS=Mus musculus OX=10090 GN=Ndufaf5 PE=1 SV=1;sp|A2APY7-2|NDUF5_MOUSE Isoform 2 of Arginine-hydroxylase NDUFAF5, mitochondrial OS=Mus musculus OX=10090 GN=Ndufaf5
85860	60226	105700	95112	91328	95296	105360	88769	106910	93996	101460	107300	95988	99114	101940	108030	114980	90985	-1	10	10	10	17.1	17.1	17.1	80.796	0	323.31	9	A2AQ19	A2AQ19	RNA polymerase-associated protein RTF1 homolog	Rtf1	71	sp|A2AQ19|RTF1_MOUSE RNA polymerase-associated protein RTF1 homolog OS=Mus musculus OX=10090 GN=Rtf1 PE=1 SV=1
282760	201660	325140	291630	310660	307420	368140	305790	327180	287970	277480	341630	306440	334920	272460	209190	342570	312450	-1	41	41	41	23.9	23.9	23.9	213.03	0	323.31	51	A2AQ25;A2AQ25-4;A2AQ25-3;A2AQ25-2;A2AQ25-8;A2AQ25-9;A2AQ25-6;A2AQ25-5;A2AQ25-7	A2AQ25;A2AQ25-4;A2AQ25-3;A2AQ25-2;A2AQ25-8;A2AQ25-9;A2AQ25-6;A2AQ25-5	Sickle tail protein	Skt	72	sp|A2AQ25|SKT_MOUSE Sickle tail protein OS=Mus musculus OX=10090 GN=Skt PE=1 SV=1;sp|A2AQ25-4|SKT_MOUSE Isoform 4 of Sickle tail protein OS=Mus musculus OX=10090 GN=Skt;sp|A2AQ25-3|SKT_MOUSE Isoform 3 of Sickle tail protein OS=Mus musculus OX=10090 GN=Skt;
159690	100800	155510	152900	156350	160400	182420	156610	180330	160390	156610	176910	154650	158360	178010	189410	200220	143970	-1	11	11	11	17	17	17	88.324	0	158.96	6	A2AR02	A2AR02	Peptidyl-prolyl cis-trans isomerase G	Ppig	73	sp|A2AR02|PPIG_MOUSE Peptidyl-prolyl cis-trans isomerase G OS=Mus musculus OX=10090 GN=Ppig PE=1 SV=1
31373	19628	34997	38455	31703	37847	36472	34541	36133	30860	33107	39145	37063	36304	33004	27636	39080	28451	-1	5	4	4	10.9	9.3	9.3	55.978	0	7.8965	4	A2AR50-2;A2AR50-3;A2AR50;A2AR50-4	A2AR50-2;A2AR50-3;A2AR50;A2AR50-4	Ras-specific guanine nucleotide-releasing factor RalGPS1	Ralgps1	74	sp|A2AR50-2|RGPS1_MOUSE Isoform 2 of Ras-specific guanine nucleotide-releasing factor RalGPS1 OS=Mus musculus OX=10090 GN=Ralgps1;sp|A2AR50-3|RGPS1_MOUSE Isoform 3 of Ras-specific guanine nucleotide-releasing factor RalGPS1 OS=Mus musculus OX=10090 GN=Ralg
70668	46693	71156	69367	68600	72454	77304	64508	76016	69095	70706	76594	70019	69739	72953	67193	78780	72116	-1	14	14	12	14.4	14.4	12.9	157.59	0	108.76	8	A2ARP1-2;A2ARP1;A2ARP1-3;A2ARP1-7;A2ARP1-6;A2ARP1-5	A2ARP1-2;A2ARP1;A2ARP1-3	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1	Ppip5k1	75	sp|A2ARP1-2|VIP1_MOUSE Isoform 2 of Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 OS=Mus musculus OX=10090 GN=Ppip5k1;sp|A2ARP1|VIP1_MOUSE Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 OS=Mus muscul
48889	31654	36911	74177	52611	70966	86670	52142	73829	52291	49985	85427	48669	50385	62189	9709.099609375	89264	36004	-1	7	7	7	19	19	19	41.067	0	67.065	5	A2ARS0	A2ARS0	Ankyrin repeat domain-containing protein 63	Ankrd63	77	sp|A2ARS0|ANR63_MOUSE Ankyrin repeat domain-containing protein 63 OS=Mus musculus OX=10090 GN=Ankrd63 PE=1 SV=1
58974	52259	62505	87355	68541	75482	81372	74329	78231	83463	80767	89071	59604	76811	73341	88637	83480	67412	-1	3	3	3	0.6	0.6	0.6	519.2	0.0024817	2.7483	3	A2ARV4	A2ARV4	Low-density lipoprotein receptor-related protein 2	Lrp2	78	sp|A2ARV4|LRP2_MOUSE Low-density lipoprotein receptor-related protein 2 OS=Mus musculus OX=10090 GN=Lrp2 PE=1 SV=1
12025	7476.2998046875	10819	12592	12305	10761	13165	10119	12794	11524	13391	12359	13532	10332	14376	12278	11046	8514.7998046875	-1	3	3	3	0.5	0.5	0.5	784.85	0.0055859	2.3208	2	A2ARZ3	A2ARZ3	Fibrous sheath-interacting protein 2	Fsip2	79	sp|A2ARZ3|FSIP2_MOUSE Fibrous sheath-interacting protein 2 OS=Mus musculus OX=10090 GN=Fsip2 PE=1 SV=3
2345.80004882813	1607.69995117188	2655.89990234375	3113.80004882813	2775.89990234375	2599.10009765625	3009.10009765625	2362.30004882813	3399.69995117188	2071.30004882813	2590.10009765625	2747.19995117188	2185.19995117188	3119.19995117188	1932.5	2346.80004882813	2947.10009765625	2587.10009765625	-1	1	1	1	7	7	7	21.083	0.00028217	4.5305	1	A2AS55-2;A2AS55	A2AS55-2;A2AS55	Ankyrin repeat domain-containing protein 16	Ankrd16	80	sp|A2AS55-2|ANR16_MOUSE Isoform 2 of Ankyrin repeat domain-containing protein 16 OS=Mus musculus OX=10090 GN=Ankrd16;sp|A2AS55|ANR16_MOUSE Ankyrin repeat domain-containing protein 16 OS=Mus musculus OX=10090 GN=Ankrd16 PE=1 SV=1
9713.7998046875	7991.7001953125	11051	15033	9616.2998046875	15968	11754	12195	14657	14585	10951	14138	10524	11712	15733	10632	19039	20000	-1	18	4	4	7.4	2.1	2.1	220.88	0	9.4692	4	A2ASI5;A2ASI5-3;A2ASI5-2	A2ASI5;A2ASI5-3;A2ASI5-2	Sodium channel protein	Scn3a	81	sp|A2ASI5|SCN3A_MOUSE Sodium channel protein type 3 subunit alpha OS=Mus musculus OX=10090 GN=Scn3a PE=1 SV=1;sp|A2ASI5-3|SCN3A_MOUSE Isoform 3 of Sodium channel protein type 3 subunit alpha OS=Mus musculus OX=10090 GN=Scn3a;sp|A2ASI5-2|SCN3A_MOUSE Isoform
550210	370510	541500	550430	550270	571220	620060	505570	605940	572450	520280	627360	574700	584200	579310	643490	626870	577000	-1	34	34	34	28.8	28.8	28.8	198.33	0	323.31	52	A2ASQ1-3;A2ASQ1-2;A2ASQ1	A2ASQ1-3;A2ASQ1-2;A2ASQ1	Agrin;Agrin N-terminal 110 kDa subunit;Agrin C-terminal 110 kDa subunit;Agrin C-terminal 90 kDa fragment;Agrin C-terminal 22 kDa fragment	Agrn	82	sp|A2ASQ1-3|AGRIN_MOUSE Isoform 3 of Agrin OS=Mus musculus OX=10090 GN=Agrn;sp|A2ASQ1-2|AGRIN_MOUSE Isoform 2 of Agrin OS=Mus musculus OX=10090 GN=Agrn;sp|A2ASQ1|AGRIN_MOUSE Agrin OS=Mus musculus OX=10090 GN=Agrn PE=1 SV=1
62218	36274	55992	52936	50828	51255	57364	53001	62309	51585	63799	55697	53412	47180	57375	39972	59296	43878	-1	8	7	7	0.3	0.3	0.3	2986.4	0	8.6773	6	A2ASS6-2;A2ASS6	A2ASS6-2;A2ASS6	Titin	Ttn	83	sp|A2ASS6-2|TITIN_MOUSE Isoform 2 of Titin OS=Mus musculus OX=10090 GN=Ttn;sp|A2ASS6|TITIN_MOUSE Titin OS=Mus musculus OX=10090 GN=Ttn PE=1 SV=1
235740	149660	204070	226400	221250	253750	238970	213280	252440	212440	199100	247580	203240	208990	250060	356460	271160	223860	-1	14	14	12	28.8	28.8	25.6	54.592	0	43.7	20	A2ASZ8-4;A2ASZ8-5;A2ASZ8;A2ASZ8-2;A2ASZ8-3;Q8BVN7-2;Q8BVN7	A2ASZ8-4;A2ASZ8-5;A2ASZ8;A2ASZ8-2;A2ASZ8-3	Calcium-binding mitochondrial carrier protein SCaMC-2	Slc25a25	84	sp|A2ASZ8-4|SCMC2_MOUSE Isoform 4 of Calcium-binding mitochondrial carrier protein SCaMC-2 OS=Mus musculus OX=10090 GN=Slc25a25;sp|A2ASZ8-5|SCMC2_MOUSE Isoform 5 of Calcium-binding mitochondrial carrier protein SCaMC-2 OS=Mus musculus OX=10090 GN=Slc25a25;
164190	103620	168720	162040	158540	182880	184210	138090	191340	157510	155950	197250	176910	162220	179410	168940	216340	167530	-1	9	9	9	8.2	8.2	8.2	147.55	0	29.242	9	A2AT37	A2AT37		Upf2	85	sp|A2AT37|RENT2_MOUSE Regulator of nonsense transcripts 2 OS=Mus musculus OX=10090 GN=Upf2 PE=1 SV=1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	1	1	1	2.8	2.8	2.8	50.601	0	7.6341	0	A2AV25	A2AV25	Fibrinogen C domain-containing protein 1	Fibcd1	86	sp|A2AV25|FBCD1_MOUSE Fibrinogen C domain-containing protein 1 OS=Mus musculus OX=10090 GN=Fibcd1 PE=2 SV=1
557230	403440	636870	623230	617700	689810	750870	610580	749100	609250	618830	718510	673120	675570	692970	588910	738390	633660	-1	33	33	30	36.6	36.6	33.5	120.8	0	323.31	33	A2AWA9;A2AWA9-2;A2AWA9-3	A2AWA9;A2AWA9-2	Rab GTPase-activating protein 1	Rabgap1	87	sp|A2AWA9|RBGP1_MOUSE Rab GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Rabgap1 PE=1 SV=1;sp|A2AWA9-2|RBGP1_MOUSE Isoform 2 of Rab GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Rabgap1
48134	32541	47742	47377	47503	48250	51465	41575	58993	48260	49791	60394	44497	48070	60040	55986	56605	46201	-1	5	5	5	5	5	5	134.79	0	23.442	5	A2AWP8-3;A2AWP8-2;A2AWP8-4;A2AWP8;A2AWP8-5	A2AWP8-3;A2AWP8-2;A2AWP8-4;A2AWP8;A2AWP8-5	Rho guanine nucleotide exchange factor 10-like protein	Arhgef10l	88	sp|A2AWP8-3|ARGAL_MOUSE Isoform 3 of Rho guanine nucleotide exchange factor 10-like protein OS=Mus musculus OX=10090 GN=Arhgef10l;sp|A2AWP8-2|ARGAL_MOUSE Isoform 2 of Rho guanine nucleotide exchange factor 10-like protein OS=Mus musculus OX=10090 GN=Arhgef
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	2	2	2	11.5	11.5	11.5	38.594	0	106.2	0	A2AWT3;A2AWT3-2	A2AWT3;A2AWT3-2	Ataxin-7-like protein 3	Atxn7l3	89	sp|A2AWT3|AT7L3_MOUSE Ataxin-7-like protein 3 OS=Mus musculus OX=10090 GN=Atxn7l3 PE=1 SV=1;sp|A2AWT3-2|AT7L3_MOUSE Isoform 2 of Ataxin-7-like protein 3 OS=Mus musculus OX=10090 GN=Atxn7l3
101830	74392	100300	105510	104320	118300	116230	97181	112940	113170	100990	111530	116800	112750	121810	120570	132090	111230	-1	11	11	11	27	27	27	49.374	0	39.466	16	A2BDX3	A2BDX3	Adenylyltransferase and sulfurtransferase MOCS3;Molybdopterin-synthase adenylyltransferase;Molybdopterin-synthase sulfurtransferase	Mocs3	90	sp|A2BDX3|MOCS3_MOUSE Adenylyltransferase and sulfurtransferase MOCS3 OS=Mus musculus OX=10090 GN=Mocs3 PE=1 SV=1
21553	14749	21559	21036	19840	23998	23273	19419	24406	23963	20770	26655	23568	22421	24803	22718	22568	21056	-1	5	5	5	9	9	9	87.577	0	12.127	4	A2BE28-2;A2BE28	A2BE28-2;A2BE28	Ribosomal biogenesis protein LAS1L	Las1l	91	sp|A2BE28-2|LAS1L_MOUSE Isoform 2 of Ribosomal biogenesis protein LAS1L OS=Mus musculus OX=10090 GN=Las1l;sp|A2BE28|LAS1L_MOUSE Ribosomal biogenesis protein LAS1L OS=Mus musculus OX=10090 GN=Las1l PE=1 SV=1
169310	110570	184820	168050	160160	193330	204600	159990	220240	178180	185170	202750	180840	182650	201310	184690	224690	169410	-1	20	20	18	12.6	12.6	11.3	242.09	0	216.68	18	A2BH40;A2BH40-3;A2BH40-4;A2BH40-2	A2BH40;A2BH40-3;A2BH40-4;A2BH40-2	AT-rich interactive domain-containing protein 1A	Arid1a	92	sp|A2BH40|ARI1A_MOUSE AT-rich interactive domain-containing protein 1A OS=Mus musculus OX=10090 GN=Arid1a PE=1 SV=1;sp|A2BH40-3|ARI1A_MOUSE Isoform 3 of AT-rich interactive domain-containing protein 1A OS=Mus musculus OX=10090 GN=Arid1a;sp|A2BH40-4|ARI1A_M
35358	25556	77189	25077	50342	33547	27866	17519	45047	29755	24381	32573	35324	35666	72418	39050	24065	53896	-1	5	5	5	34.8	34.8	34.8	20.762	0	17.194	5	A2BIM8;P02762;P04938;P11589;P11588;B5X0G2;P11591	A2BIM8;P02762;P04938;P11589;P11588;B5X0G2	Major urinary protein 6;Major urinary proteins 11 and 8;Major urinary protein 2;Major urinary protein 1;Major urinary protein 17	Mup9;Mup6;Mup8;Mup2;Mup1;Mup17	93	sp|A2BIM8|MUP18_MOUSE Major urinary protein 18 OS=Mus musculus OX=10090 GN=Mup18 PE=3 SV=1;sp|P02762|MUP6_MOUSE Major urinary protein 6 OS=Mus musculus OX=10090 GN=Mup6 PE=1 SV=2;sp|P04938|MUP11_MOUSE Major urinary protein 11 OS=Mus musculus OX=10090 GN=Mu
407850	265980	505380	459980	454370	375940	484640	467910	492750	428520	474840	497840	483930	489380	391040	262950	464440	392140	-1	52	44	10	22.5	20.4	5.6	337	0	323.31	42	A2CG49;A2CG49-7;A2CG49-2;A2CG49-6;A2CG49-4;A2CG49-3	A2CG49;A2CG49-7;A2CG49-2	Kalirin	Kalrn	94	sp|A2CG49|KALRN_MOUSE Kalirin OS=Mus musculus OX=10090 GN=Kalrn PE=1 SV=1;sp|A2CG49-7|KALRN_MOUSE Isoform 7 of Kalirin OS=Mus musculus OX=10090 GN=Kalrn;sp|A2CG49-2|KALRN_MOUSE Isoform 2 of Kalirin OS=Mus musculus OX=10090 GN=Kalrn
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	42	1	1	30.4	1	1	191.19	0	43.951	0	A2CG49-9;A2CG49-8;A2CG49-10;A2CG49-5	A2CG49-9;A2CG49-8;A2CG49-10;A2CG49-5	Kalirin	Kalrn	95	sp|A2CG49-9|KALRN_MOUSE Isoform 9 of Kalirin OS=Mus musculus OX=10090 GN=Kalrn;sp|A2CG49-8|KALRN_MOUSE Isoform 8 of Kalirin OS=Mus musculus OX=10090 GN=Kalrn;sp|A2CG49-10|KALRN_MOUSE Isoform 10 of Kalirin OS=Mus musculus OX=10090 GN=Kalrn;sp|A2CG49-5|KALRN
323760	232350	420140	385810	360730	371200	442810	356570	424790	356850	373530	443840	389000	385440	372800	334970	441770	367050	-1	26	26	26	26.7	26.7	26.7	161.94	0	323.31	28	A2RSJ4	A2RSJ4	UHRF1-binding protein 1-like	Uhrf1bp1l	96	sp|A2RSJ4|UH1BL_MOUSE UHRF1-binding protein 1-like OS=Mus musculus OX=10090 GN=Uhrf1bp1l PE=1 SV=2
59214	43398	67979	63496	64647	61488	68955	58470	80830	67348	68193	73620	68526	72025	69596	63782	79032	71085	-1	11	10	10	10.3	9.7	9.7	144.63	0	74.521	8	A2RSQ0	A2RSQ0	DENN domain-containing protein 5B	Dennd5b	97	sp|A2RSQ0|DEN5B_MOUSE DENN domain-containing protein 5B OS=Mus musculus OX=10090 GN=Dennd5b PE=1 SV=2
39750	19072	36353	37573	35576	37993	41029	34831	52201	38311	35035	40963	37620	38838	42145	34076	44507	44202	-1	2	2	2	10.8	10.8	10.8	36.632	0.0002798	4.2781	4	A2RSX7	A2RSX7	tRNA wybutosine-synthesizing protein 5	Tyw5	98	sp|A2RSX7|TYW5_MOUSE tRNA wybutosine-synthesizing protein 5 OS=Mus musculus OX=10090 GN=Tyw5 PE=2 SV=2
